FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWx.d,LE,NP,R,GP,GPSA,NPSA,RSA,P_RSA,F0,FM,Yield,PropLipids,Final.prey.SA,Extension,Angle,Simpson
1129,144,Outer Bay,Inner Bay,MCAP,PHY1,3,192.32,27.47317,7.000284277,0.235934066,0.001505263,0.443366002,0.164126384,0.607492386,0.022112206,0.016138145,0.005974061,3.701369464,NA,NA,NA,,,,,
1132,144,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.77991184,0.00565625,,,,,,,,413,1215,660,,,,,
1139,144,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.328447837,0.008865169,,,,,,,,307,871,647,,,,,
1145,144,Outer Bay,Inner Bay,MCAP,PHY1,3,,,,0.515707138,0.015954545,,,,,,,,NA,NA,NA,,,,,
1147,144,Outer Bay,Inner Bay,MCAP,PHY1,3,337.513515,44.9893,7.502084162,0.212343179,0.003705263,0.464000774,0.227767904,0.691768678,0.015376293,0.010313581,0.005062713,3.037164876,NA,NA,NA,,,,,
1148,144,Outer Bay,Outer Bay,MCAP,PHY5,3,300.361111,51.8032,5.798118861,0.661359421,0.012427083,0.935797167,0.453987012,1.389784179,0.026828153,0.018064466,0.008763687,3.061286209,NA,NA,NA,,,,,
1149,144,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.490579331,0.008319149,,,,,,,,495,1297,618,,,,,
1151,144,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.216058813,NA,,,,,,,,425,1209,648,,,,,
1154,144,Outer Bay,Outer Bay,MCAP,PHY5,3,146.766667,24.53404,5.982164658,0.432336609,0.007044944,0.729707373,0.255914674,0.985622047,0.040173655,0.02974265,0.010431004,3.851369801,NA,NA,NA,,,,,
1157,144,Outer Bay,Inner Bay,MCAP,PHY2,3,NA,NA,NA,0.239426476,0.00112766,,,,,,,,406,975,583,,,,,
1159,144,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.233344695,NA,,,,,,,,502,1446,652,,,,,
1164,23,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.264165316,0.004056818,,,,,,,,407,1222,666,,,,,
1166,23,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.766614628,0.011314607,,,,,,,,290,753,614,,,,,
1167,23,Outer Bay,Inner Bay,MCAP,PHY1,3,108.259458,22.0729,4.904632287,0.198418168,0.012477273,0.372811707,0.169213231,0.542024938,0.024556127,0.016890019,0.007666108,3.203206598,NA,NA,NA,,,,,
1168,23,Outer Bay,Inner Bay,MCAP,PHY1,3,387.361809,53.36938,7.258128331,0.340755995,0.011115789,0.865991566,0.579550946,1.445542512,0.027085616,0.016226375,0.010859241,2.494245798,NA,NA,NA,,3.010465302,,,
1170,23,Outer Bay,Outer Bay,MCAP,PHY5,3,449.555556,30.90385,14.54691102,0.578796348,0.003895833,0.456742671,0.324087246,0.780829917,0.025266429,0.014779475,0.010486954,2.409320103,NA,NA,NA,,-6.601119278,,,
1174,23,Outer Bay,Outer Bay,MCAP,PHY5,3,610,86.69308,7.036317086,0.556687441,0.005357895,1.262056352,0.637894335,1.899950687,0.021915829,0.014557752,0.007358077,2.978472425,NA,NA,NA,,,,,
1176,23,Outer Bay,Inner Bay,MCAP,PHY1,3,399.061856,48.47422,8.232455437,0.241049825,0.009702128,0.703545903,0.319811527,1.02335743,0.021111375,0.014513816,0.006597559,3.199876626,NA,NA,NA,,,,,
1183,23,Outer Bay,Outer Bay,MCAP,PHY5,3,328.500001,42.91123,7.655338731,0.604363586,0.011552083,0.788755638,0.382591168,1.171346806,0.027296976,0.018381101,0.008915875,3.061614862,NA,NA,NA,,,,,
1184,23,Outer Bay,Outer Bay,MCAP,PHY5,3,269.7,24.35437,11.07398795,0.592223764,0.010242105,0.44575218,0.273410697,0.719162877,0.02952911,0.01830276,0.011226351,2.630339211,NA,NA,NA,,,,,
1187,23,Outer Bay,Inner Bay,MCAP,PHY1,3,264.864865,34.29385,7.723392532,0.424720163,0.006734043,0.278744492,0.14293101,0.421675502,0.012295951,0.008128119,0.004167832,2.950203053,NA,NA,NA,,,,,
1191,23,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.353269185,0.018795455,,,,,,,,364,1076,661,,,,,
1194,23,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.628792813,0.007078652,,,,,,,,371,1016,634,,,,,
1196,23,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.517342451,0.004204545,,,,,,,,392,1018,614,,,,,
1207,23,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.245167881,0.002931818,,,,,,,,577,1529,622,,,,,
1207,23,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.245167881,0.002931818,,,,,,,,577,1529,622,,,,,
1212,23,Outer Bay,Outer Bay,MCAP,PHY5,3,188.75,44.53504,4.23823578,0.283528153,0.018573034,0.674547952,0.354024891,1.028572843,0.02309581,0.015146454,0.007949356,2.905368716,NA,NA,NA,,,,,
1218,23,Outer Bay,Inner Bay,MCAP,PHY1,3,526.237112,57.50857,9.150585939,0.262552346,0.007557895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
1220,23,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.656874761,0.011302083,,,,,,,,268,575,533,,,,,
1225,23,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.9495012,0.009303371,,,,,,,,313,976,679,,,,,
1233,23,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.622690934,0.005909091,,,,,,,,499,1374,636,,,,,
1235,23,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.476767718,0.003022472,,,,,,,,404,1145,647,,,,,
1241,65,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,NA,0.000659091,,,,,,,,684,1945,648,,,,,
1247,65,Inner Bay,Outer Bay,PCOM,PHY7,3,83.666667,16.93366,4.940849586,0.078761193,0.003357143,0.322841779,0.1218941,0.444735879,0.026263423,0.019065092,0.007198332,3.648543112,NA,NA,NA,,,,,
1249,65,Inner Bay,Inner Bay,PCOM,PHY3,3,175.111111,27.60199,6.344148049,0.414657957,0.01457732,0.403782579,0.249571063,0.653353642,0.023670527,0.014628749,0.009041778,2.617906235,NA,NA,NA,,8.1153569,,,
1250,65,Inner Bay,Outer Bay,PCOM,PHY7,3,199.461111,22.1407,9.008798773,0.144821899,0.006752577,0.830501565,0.280063259,1.110564824,0.050159427,0.037510177,0.01264925,3.965407058,NA,NA,NA,,,,,
1251,65,Inner Bay,Inner Bay,PCOM,PHY3,3,204.75,20.09653,10.18832604,0.309873156,0.009226804,0.408360336,0.223735383,0.632095719,0.031452978,0.020319943,0.011133036,2.825193362,NA,NA,NA,,,,,
1254,65,Inner Bay,Inner Bay,PCOM,PHY3,3,173.550001,22.53733,7.700557298,0.19519662,0.007729167,0.338890169,0.202948993,0.541839162,0.024041852,0.015036838,0.009005015,2.669829271,NA,NA,NA,,,,,
1257,65,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.192635325,0.01,,,,,,,,380,1117,659,,,,,
1267,65,Inner Bay,Inner Bay,PCOM,PHY3,3,339.533334,21.85594,15.53505976,0.315982396,0.003805825,0.398741026,0.199158374,0.5978994,0.02735638,0.018244057,0.009112323,3.002130355,NA,NA,NA,,,,,
1270,65,Inner Bay,Outer Bay,PCOM,PHY7,3,195.222222,32.96497,5.92211132,0.444348795,0.01228866,0.501608044,0.280496835,0.782104879,0.023725333,0.015216396,0.008508936,2.788284149,NA,NA,NA,,9.141016459,,,
1277,65,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.070683522,0.01914433,,,,,,,,387,1183,672,,,,,
1280,65,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,NA,NA,,,,,,,,NA,NA,NA,,,,,
1289,65,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.558409949,0.016692308,,,,,,,,579,1623,643,,,,,
1299,65,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.067939917,0.002067961,,,,,,,,737,2058,643,,,,,
1301,65,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.216028415,0.010557692,,,,,,,,517,1423,636,,,,,
1302,65,Inner Bay,Outer Bay,PCOM,PHY7,3,332.5,47.81995,6.953164945,0.353515754,0.011375,0.946609769,0.471435425,1.418045194,0.029653841,0.01979529,0.009858551,3.007930925,NA,NA,NA,,,,,
1305,65,Inner Bay,Inner Bay,PCOM,PHY3,3,88.933333,16.09633,5.525068944,0.350955037,NA,0.340997868,0.161854792,0.50285266,0.031240206,0.021184821,0.010055385,3.106813544,NA,NA,NA,,,,,
1308,65,Inner Bay,Outer Bay,PCOM,PHY7,3,220.111112,29.81227,7.383238915,0.362634784,0.011639175,1.003983631,0.428623347,1.432606978,0.048054274,0.03367686,0.014377414,3.342344714,NA,NA,NA,,,,,
1309,65,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.543428101,0.018479592,,,,,,,,399,497,666,,,,,
1311,65,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.65012847,0.009105769,,,,,,,,NA,NA,NA,,,,,
1318,65,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.54713488,0.009519231,,,,,,,,476,1383,655,,,,,
1321,152,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.23055845,0.006446602,,,,,,,,374,1232,696,,,,,
1322,152,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.35621897,0.013796117,,,,,,,,589,1695,652,,,,,
1325,152,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,1.005170182,0.019528846,,,,,,,,414,1435,711,,,,,
1326,152,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.264235787,0.010446602,,,,,,,,516,1458,646,,,,,
1332,152,Inner Bay,Outer Bay,PCOM,PHY7,3,412,46.27072,8.904119063,0.7530378,0.009788462,1.323105216,0.616566361,1.939671577,0.041920065,0.02859487,0.013325195,3.145925077,NA,NA,NA,,,,,
1340,152,Inner Bay,Inner Bay,PCOM,PHY3,3,174,22.3102,7.799123271,0.345970001,0.009453608,0.265592623,0.179520328,0.445112951,0.019951096,0.011904538,0.008046558,2.479457095,NA,NA,NA,,,,,
1341,152,Inner Bay,Outer Bay,PCOM,PHY7,3,211.377778,23.75095,8.899760978,0.50881206,0.007082474,0.693342896,0.236786194,0.93012909,0.039161764,0.029192217,0.009969546,3.928139028,NA,NA,NA,,,,,
1348,152,Inner Bay,Inner Bay,PCOM,PHY3,3,215,29.90719,7.188906748,0.448365688,0.014659794,0.490264562,0.226598254,0.716862816,0.023969581,0.016392866,0.007576715,3.163584906,NA,NA,NA,,,,,
1350,152,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.232476095,0.011604167,,,,,,,,703,1953,640,,,,,
1353,152,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.451736528,0.008211538,,,,,,,,568,1613,647,,,,,
1356,152,Inner Bay,Outer Bay,PCOM,PHY7,3,179.783333,22.9882,7.820679001,0.591080321,0.007913462,0.580870407,0.275855749,0.856726156,0.037268083,0.025268199,0.011999885,3.105703467,NA,NA,NA,,,,,
1357,152,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.377858826,0.004204082,,,,,,,,495,1310,622,,,,,
1358,152,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.937164939,0.012423077,,,,,,,,431,1334,676,,,,,
1361,152,Inner Bay,Inner Bay,PCOM,PHY3,3,224.861111,29.96482,7.504170257,0.481202468,0.00431068,0.380648685,0.182490382,0.563139067,0.018793341,0.012703186,0.006090154,3.085856147,NA,NA,NA,,7.60892273,,,
1376,152,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.404445739,0.011257732,,,,,,,,536,1438,631,,,,,
1377,152,Inner Bay,Outer Bay,PCOM,PHY7,3,163.1,23.82214,6.846572138,0.803305458,0.017019231,0.779250884,0.312139739,1.091390623,0.04581413,0.032711204,0.013102926,3.49648086,NA,NA,NA,,,,,
1380,152,Inner Bay,Inner Bay,PCOM,PHY3,3,204.8,23.18143,8.834657741,0.430882842,0.006680412,0.295887373,0.175176729,0.471064102,0.020320753,0.012763983,0.00755677,2.689079221,NA,NA,NA,,,,,
1391,152,Inner Bay,Outer Bay,PCOM,PHY7,3,233,37.09399,6.281340994,0.510590288,0.003587629,0.620331543,0.371660959,0.991992502,0.026742675,0.016723236,0.010019439,2.669079111,NA,NA,NA,,8.069591148,,,
1393,152,Inner Bay,Inner Bay,PCOM,PHY3,3,286.65,27.47656,10.43252867,0.479649817,0.00857732,0.582526997,0.291565575,0.874092572,0.0318123,0.021200871,0.010611429,2.9979279,NA,NA,NA,,,,,
1394,152,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.60930939,0.013416667,,,,,,,,557,1770,685,,,,,
1402,51,Outer Bay,Inner Bay,MCAP,PHY1,3,167.472082,19.36429,8.648501029,0.05074951,0.002184466,0.223179081,0.108368887,0.331547968,0.017121618,0.011525291,0.005596326,3.059438711,NA,NA,NA,,,,,
1403,51,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.27978502,0.003125,,,,,,,,257,676,619,,,,,
1406,51,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.237809174,0.004595506,,,,,,,,257,736,650,,,,,
1419,51,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.559356212,0.004693182,,,,,,,,263,787,665,,,,,
1420,51,Outer Bay,Outer Bay,MCAP,PHY5,3,392.600001,45.65713,8.598876035,0.397727642,0.018202247,0.857111229,0.372399747,1.229510976,0.026929222,0.018772779,0.008156442,3.301589182,NA,NA,NA,,,,,
1438,51,Outer Bay,Outer Bay,MCAP,PHY5,3,347.388889,46.75888,7.429367192,0.457327229,0.011084211,1.015966012,0.406302587,1.422268599,0.03041708,0.021727766,0.008689314,3.500515735,NA,NA,NA,,6.48718133,,,
1445,51,Outer Bay,Inner Bay,MCAP,PHY1,3,1074.615383,49.13188,21.8720591,0.850237239,0.020819149,0.791439055,0.293010647,1.084449702,0.022072221,0.016108463,0.005963758,3.701059034,NA,NA,NA,,,,,
1448,51,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.530334715,0.009652632,,,,,,,,362,638,432,,,,,
1449,51,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.807284472,0.009511364,,,,,,,,324,986,671,,,,,
1450,51,Outer Bay,Outer Bay,MCAP,PHY5,3,201.25,38.32456,5.25120184,0.706620076,0.020719101,0.705109089,0.350238524,1.055347613,0.02753711,0.018398361,0.009138749,3.01322539,NA,NA,NA,,,,,
1452,51,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.826263753,0.012042553,,,,,,,,326,988,670,,,,,
1456,51,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,NA,0.002876404,,,,,,,,340,788,568,,,,,
1456,51,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.451828452,0.002876404,,,,,,,,340,788,568,,,,,
1458,51,Outer Bay,Inner Bay,MCAP,PHY1,3,198.875675,29.36818,6.771807957,0.813510542,0.0165,0.592588798,0.132946783,0.725535581,0.024704819,0.02017792,0.004526899,5.457338377,NA,NA,NA,,,,,
1459,51,Outer Bay,Inner Bay,MCAP,PHY2,3,,,,0.348714801,0.003621053,,,,,,,,249,739,663,,,,,
1460,51,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,1.002244468,0.012876404,,,,,,,,322,1088,704,,,,,
1464,51,Outer Bay,Outer Bay,MCAP,PHY5,3,421.333332,69.42781,6.068653642,0.803427116,0.011932584,1.220670563,0.542826887,1.76349745,0.025400448,0.017581868,0.00781858,3.248729,NA,NA,NA,,,,,
1468,51,Outer Bay,Outer Bay,MCAP,PHY5,3,473.8,67.85146,6.982900589,0.570494147,0.0156,1.651079719,0.729842521,2.38092224,0.035090214,0.024333739,0.010756475,3.262241061,NA,NA,NA,,,,,
1470,51,Outer Bay,Outer Bay,MCAP,PHY6,3,,,,0.12240187,0.006557895,,,,,,,,391,995,607,,,,,
1473,51,Outer Bay,Inner Bay,MCAP,PHY1,3,358.443244,76.02814,4.714612826,0.766477295,0.015261364,0.384359919,0.169976558,0.554336477,0.007291201,0.005055495,0.002235706,3.261252513,NA,NA,NA,,2.946277523,,,
1486,60,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,NA,0.01059375,,,,,,,,404,1049,614,,,,,
1491,60,Outer Bay,Outer Bay,PCOM,PHY7,3,144.333333,22.86616,6.312093198,0.833018597,0.012673077,0.8877156,0.366771469,1.254487069,0.054862166,0.038822242,0.016039924,3.42035075,NA,NA,NA,,,,,
1493,60,Outer Bay,Inner Bay,PCOM,PHY3,3,123.888889,17.60149,7.038545544,0.56419915,0.010226804,0.421784564,0.156565898,0.578350462,0.03285804,0.023963003,0.008895037,3.693974674,NA,NA,NA,,,,,
1504,60,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.760166086,0.016876289,,,,,,,,636,1849,656,,,,,
1514,60,Outer Bay,Inner Bay,PCOM,PHY3,3,320.833333,30.32077,10.58130559,0.607365834,0.00607767,1.072356914,0.438735071,1.511091985,0.049836861,0.035367074,0.014469787,3.444201489,NA,NA,NA,,,,,
1523,60,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.358055726,0.00757732,,,,,,,,610,1816,664,,,,,
1526,60,Outer Bay,Inner Bay,PCOM,PHY3,3,183,24.20521,7.560355808,0.545539421,0.00561165,0.676731806,0.237110253,0.913842059,0.037753941,0.027958105,0.009795835,3.854080739,NA,NA,NA,,9.419459695,,,
1530,60,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,1.225540286,0.015082474,,,,,,,,488,1580,691,,,,,
1531,60,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.216145122,0.012932692,,,,,,,,668,1614,623,,,,,
1533,60,Outer Bay,Inner Bay,PCOM,PH4,3,,,,NA,NA,,,,,,,,NA,NA,NA,,,,,
1534,60,Outer Bay,Inner Bay,PCOM,PHY3,3,130.144444,18.68968,6.96343886,0.707579914,0.011116505,0.416224314,0.177789411,0.594013725,0.03178298,0.022270275,0.009512705,3.341108571,NA,NA,NA,,,,,
1535,60,Outer Bay,Outer Bay,PCOM,PHY7,3,423.577778,76.52647,5.535049219,0.613128931,0.010690722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
1539,60,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.113866555,0.00614433,,,,,,,,681,1491,543,,,,,
1542,60,Outer Bay,Inner Bay,PCOM,PHY3,3,160.416666,22.06612,7.26981753,0.514950345,0.008135922,0.512086101,0.216998319,0.72908442,0.033040898,0.023206894,0.009834004,3.359862064,NA,NA,NA,,,,,
1554,60,Outer Bay,Outer Bay,PCOM,PHY7,3,179.027778,24.13402,7.418067027,0.724294317,0.009814433,,,,,,,,NA,NA,NA,,,,,
1555,60,Outer Bay,Inner Bay,PCOM,PHY4,3,NA,NA,NA,NA,NA,,,,,,,,NA,NA,NA,,,,,
1558,60,Outer Bay,Outer Bay,PCOM,PHY7,3,146.944445,20.93725,7.01832595,0.299121588,0.004663265,0.528028099,0.21946557,0.747493669,0.035701616,0.025219554,0.010482063,3.405972376,NA,NA,NA,,14.48773518,,,
1563,48,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.209683669,0.004731959,,,,,,,,555,1696,672,,,,,
1571,48,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.433151502,0.016432692,,,,,,,,568,1617,648,,,,,
1572,48,Outer Bay,Inner Bay,PCOM,PHY3,3,275.777778,26.37142,10.45744894,0.335270436,0.004126214,0.701056307,0.314313969,1.015370276,0.038502677,0.026583942,0.011918735,3.230433185,NA,NA,NA,,,,,
1576,48,Outer Bay,Inner Bay,PCOM,PHY3,3,219.511112,33.35482,6.581091189,0.407779138,0.00890625,0.572010162,0.289304322,0.861314484,0.025822789,0.01714925,0.008673539,2.9771919,NA,NA,NA,,6.715671078,,,
1577,48,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.134193098,0.00275,,,,,,,,580,1253,537,,,,,
1584,48,Outer Bay,Inner Bay,PCOM,PHY3,3,446.694118,18.81172,23.74552237,0.78964882,0.004427184,0.318162373,0.170404078,0.488566451,0.025971387,0.016912987,0.0090584,2.867105393,NA,NA,NA,,,,,
1589,48,Outer Bay,Outer Bay,PCOM,PHY7,3,83.4,11.94697,6.980849538,0.201823691,0.002804124,0.335688815,0.102793375,0.43848219,0.036702376,0.028098239,0.008604138,4.265665856,NA,NA,NA,,,,,
1591,48,Outer Bay,Inner Bay,PCOM,PHY3,3,217.388889,26.49346,8.205379328,0.58673239,0.008958763,0.571905386,0.204219173,0.776124559,0.029294949,0.021586663,0.007708286,3.800449035,NA,NA,NA,,,,,
1592,48,Outer Bay,Outer Bay,PCOM,PHY7,3,130.55,15.40816,8.472783253,0.458022854,0.001237113,0.448932689,0.167185322,0.616118011,0.039986475,0.029136035,0.01085044,3.68523985,NA,NA,NA,,,,,
1595,48,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,1.048546245,0.0145,,,,,,,,615,1709,640,,,,,
1597,48,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.145177211,NA,,,,,,,,577,1142,669,,,,,
1598,48,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.318884584,0.006485437,,,,,,,,478,1435,666,,,,,
1613,48,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.3527921,0.007817308,,,,,,,,455,1325,656,,,,,
1617,48,Outer Bay,Inner Bay,PCOM,PHY4,3,,,,0.491780454,0.01484466,,,,,,,,648,1957,668,,,,,
1621,48,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.766224116,0.020394231,,,,,,,,607,1778,657,,,,,
1626,48,Outer Bay,Outer Bay,PCOM,PHY7,3,245.666667,24.13741,10.17783876,0.759442526,0.008942308,0.556565723,0.326955872,0.883521595,0.036603828,0.023058221,0.013545607,2.702265568,NA,NA,NA,,24.55386335,,,
1633,48,Outer Bay,Outer Bay,PCOM,PHY7,3,137.116666,21.94069,6.249423605,0.633323429,0.010632653,0.780323053,0.268472798,1.048795851,0.047801407,0.03556511,0.012236297,3.906525573,NA,NA,NA,,,,,
1635,48,Outer Bay,Outer Bay,PCOM,PHY7,3,128.166667,21.27286,6.024891199,0.47806163,0.00194898,0.668763286,0.25913023,0.927893516,0.043618654,0.031437394,0.01218126,3.580799955,NA,NA,NA,,,,,
1636,48,Outer Bay,Outer Bay,PCOM,PHY8,3,,,,0.631448066,0.011683673,,,,,,,,536,1544,656,,,,,
1639,48,Outer Bay,Inner Bay,PCOM,PHY3,3,180.666667,26.48668,6.821038613,0.374814312,0.005582524,0.347175406,0.177919272,0.525094678,0.019824858,0.013107547,0.006717311,2.951308602,NA,NA,NA,,,,,
1641,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.301162666,0.003739583,,,,,,,,514,1472,650,,,,,
1643,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.671635321,0.003815534,,,,,,,,552,1564,647,,,,,
1657,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.57012023,0.005192308,,,,,,,,436,1232,646,,,,,
1658,156,Inner Bay,Inner Bay,PCOM,PHY3,3,220.833334,32.33443,6.829665282,0.744210243,0.00838835,0.480455506,0.35069153,0.831147036,0.025704707,0.014858945,0.010845762,2.370023125,NA,NA,NA,,4.014753874,,,
1660,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.247080771,0.010864583,,,,,,,,545,1500,636,,,,,
1661,156,Inner Bay,Outer Bay,PCOM,PHY7,3,182.666667,29.80549,6.128624861,0.671310436,0.007355769,0.736886089,0.353856723,1.090742812,0.036595366,0.024723166,0.011872199,3.082441963,NA,NA,NA,,,,,
1666,156,Inner Bay,Inner Bay,PCOM,PHY3,3,191.500001,24.26623,7.891625564,0.563421576,0.006257732,0.495644123,0.224083625,0.719727748,0.029659644,0.020425263,0.009234381,3.211871229,NA,NA,NA,,,,,
1668,156,Inner Bay,Outer Bay,PCOM,PHY7,3,146.666667,32.92429,4.454664535,0.578704258,0.003134021,0.87173332,0.324162332,1.195895652,0.036322595,0.026476906,0.009845689,3.689187589,NA,NA,NA,,,,,
1670,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.771208476,0.017081633,,,,,,,,652,1611,593,,,,,
1676,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.649547269,0.020355769,,,,,,,,421,1867,665,,,,,
1682,156,Inner Bay,Outer Bay,PCOM,PHY7,3,200.25,39.43309,5.078222376,0.38025036,0.006759615,0.944112445,0.3402344,1.284346845,0.032570282,0.023942137,0.008628145,3.774888268,NA,NA,NA,,,,,
1687,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.66492197,0.012309278,,,,,,,,562,1580,644,,,,,
1690,156,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.267056891,0.003718447,,,,,,,,480,1352,644,,,,,
1695,156,Inner Bay,Outer Bay,PCOM,PHY7,3,132.533334,22.35766,5.927871432,0.641989166,0.007375,0.805289824,0.292656621,1.097946445,0.04910829,0.03601852,0.01308977,3.751654213,NA,NA,NA,,10.46621158,,,
1696,156,Inner Bay,Outer Bay,PCOM,PHY7,3,234.149999,31.83949,7.35407505,0.681931513,0.009081633,1.312440544,0.494034976,1.80647552,0.056736949,0.041220527,0.015516422,3.656574145,NA,NA,NA,,,,,
1701,156,Inner Bay,Inner Bay,PCOM,PHY3,3,235.999999,22.15087,10.65420902,0.634628186,0.00714433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
1703,156,Inner Bay,Inner Bay,PCOM,PHY3,3,139,23.44246,5.929411845,0.757041539,0.007020833,0.665202184,0.274016376,0.93921856,0.040064846,0.028375955,0.011688892,3.427600108,NA,NA,NA,,,,,
1708,156,Inner Bay,Inner Bay,PCOM,PHY3,3,162.333333,21.72373,7.472627076,0.179149487,0.003625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
1711,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.993743038,0.015865979,,,,,,,,424,1333,681,,,,,
1718,156,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.902656769,0.017403846,,,,,,,,379,1142,668,,,,,
1727,98,Inner Bay,Inner Bay,PCOM,PHY3,3,115.188889,17.14723,6.717638301,0.575907463,0.006242718,0.270242945,0.149781668,0.420024613,0.024495187,0.015760152,0.008735036,2.804245797,NA,NA,NA,,21.9666189,,,
1732,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.127522974,0.003197917,,,,,,,,516,1755,663,,,,,
1736,98,Inner Bay,Outer Bay,PCOM,PHY7,3,259.5,49.498,5.242636066,0.587391621,0.007230769,1.266644119,0.574176269,1.840820388,0.037189793,0.025589804,0.011599989,3.206019627,NA,NA,NA,,16.33736043,,,
1739,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.870113341,0.010317308,,,,,,,,529,1412,625,,,,,
1740,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.291532183,0.003690722,,,,,,,,488,1313,628,,,,,
1742,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,0.503330305,0.006269231,,,,,,,,528,1317,599,,,,,
1744,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,1.05679153,0.014394231,,,,,,,,542,1512,641,,,,,
1745,98,Inner Bay,Outer Bay,PCOM,PHY8,3,,,,1.101699651,0.017625,,,,,,,,NA,NA,NA,,,,,
1757,98,Inner Bay,Inner Bay,PCOM,PHY4,3,,,,0.267135622,0.002631068,,,,,,,,557,1564,643,,,,,
