FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWg.d,BWx,BWx.d,BWg.dSA,BWg.dAFDW,BWx.dSA,BWx.dAFDW,LE,NP,R,GP,GPSA,GPAFDW,NPSA,NPAFDW,RSA,RAFDW,P_RSA,P_RAFDW,F0,FM,Yield,PercentLipids,TotalLipids,PropLipids,Final.prey.SA,Extension,Angle,Simpson
2852,55,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,414,1174,647,,,,,,,
2855,55,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,414,1000,586,,,,,,,
2863,55,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2865,55,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2868,55,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2871,55,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2878,55,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2880,55,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,486,1372,645,,,,,,,
2881,55,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2882,55,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2887,55,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2888,55,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,499,1299,615,,,,,,,
2890,55,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,321,758,576,,,,,,,
2892,55,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,475,1220,610,,,,,,,
2902,55,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,399,946,578,,,,,,,
2903,55,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,365,857,574,,,,,,,
2915,55,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,486,1174,586,,,,,,,
2922,56,Outer Bay,Outer Bay,PCOM,PHY8,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2923,56,Outer Bay,Inner Bay,PCOM,PHY3,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2929,56,Outer Bay,Inner Bay,PCOM,PHY4,4.5,,,,,,,,,,,,,,,,,,,,,,,484,1316,632,,,,,,,
2933,56,Outer Bay,Inner Bay,PCOM,PHY3,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2935,56,Outer Bay,Inner Bay,PCOM,PHY3,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2940,56,Outer Bay,Outer Bay,PCOM,PHY7,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2943,56,Outer Bay,Outer Bay,PCOM,PHY7,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2951,56,Outer Bay,Outer Bay,PCOM,PHY8,4.5,,,,,,,,,,,,,,,,,,,,,,,333,820,593,,,,,,,
2965,56,Outer Bay,Outer Bay,PCOM,PHY8,4.5,,,,,,,,,,,,,,,,,,,,,,,403,1148,648,,,,,,,
2969,56,Outer Bay,Inner Bay,PCOM,PHY3,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2971,56,Outer Bay,Inner Bay,PCOM,PHY4,4.5,,,,,,,,,,,,,,,,,,,,,,,390,1211,677,,,,,,,
2977,56,Outer Bay,Outer Bay,PCOM,PHY7,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2980,56,Outer Bay,Inner Bay,PCOM,PHY3,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2984,56,Outer Bay,Outer Bay,PCOM,PHY7,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
2987,56,Outer Bay,Inner Bay,PCOM,PHY4,4.5,,,,,,,,,,,,,,,,,,,,,,,432,1234,649,,,,,,,
2995,56,Outer Bay,Inner Bay,PCOM,PHY4,4.5,,,,,,,,,,,,,,,,,,,,,,,501,1262,603,,,,,,,
2998,56,Outer Bay,Outer Bay,PCOM,PHY7,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3000,56,Outer Bay,Inner Bay,PCOM,PHY4,4.5,,,,,,,,,,,,,,,,,,,,,,,428,1256,659,,,,,,,
3007,163,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,460,1101,582,,,,,,,
3013,163,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,382,1087,648,,,,,,,
3016,163,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,474,1175,596,,,,,,,
3017,163,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3024,163,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3027,163,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,400,1111,639,,,,,,,
3028,163,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,279,899,689,,,,,,,
3033,163,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,346,1018,660,,,,,,,
3036,163,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3043,163,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3044,163,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3048,163,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3055,163,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3058,163,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3061,163,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,426,1237,655,,,,,,,
3063,163,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3064,163,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,366,976,625,,,,,,,
3065,163,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,506,1422,644,,,,,,,
3067,163,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3068,163,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,359,1039,654,,,,,,,
3083,24,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3084,24,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3086,24,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,472,1237,618,,,,,,,
3088,24,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,254,742,657,,,,,,,
3090,24,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,289,917,684,,,,,,,
3093,24,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,234,692,661,,,,,,,
3094,24,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3110,24,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,376,847,556,,,,,,,
3115,24,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3118,24,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,257,715,640,,,,,,,
3121,24,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3126,24,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3127,24,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3128,24,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,412,1245,669,,,,,,,
3129,24,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,391,1034,621,,,,,,,
3136,24,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3142,24,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,212,509,583,,,,,,,
3143,24,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3145,24,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3159,24,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,453,1382,672,,,,,,,
3162,72,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3163,72,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,312,869,640,,,,,,,
3165,72,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3167,72,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,496,1462,660,,,,,,,
3172,72,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3174,72,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3177,72,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3178,72,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3180,72,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,432,969,554,,,,,,,
3190,72,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,392,1094,641,,,,,,,
3194,72,Inner Bay,Inner Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,431,1171,631,,,,,,,
3199,72,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3201,72,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3205,72,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3207,72,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,397,746,467,,,,,,,
3216,72,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,427,960,555,,,,,,,
3217,72,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3218,72,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,316,848,627,,,,,,,
3221,72,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3241,170,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,405,967,581,,,,,,,
3256,170,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3260,170,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3262,170,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3272,170,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,313,818,617,,,,,,,
3273,170,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3279,170,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,312,966,677,,,,,,,
3280,170,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,325,912,635,,,,,,,
3282,170,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3283,170,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3285,170,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,425,1063,600,,,,,,,
3296,170,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,499,1185,578,,,,,,,
3299,170,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,480,1046,541,,,,,,,
3301,170,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3302,170,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,293,754,611,,,,,,,
3308,170,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3311,170,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,423,1203,648,,,,,,,
3313,170,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,432,1063,593,,,,,,,
3315,170,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3319,170,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3321,71,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,292,856,658,,,,,,,
3329,71,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3331,71,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,573,1325,567,,,,,,,
3334,71,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3336,71,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,292,908,678,,,,,,,
3337,71,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,360,1078,666,,,,,,,
3345,71,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,284,773,632,,,,,,,
3353,71,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,478,985,514,,,,,,,
3359,71,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3360,71,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3363,71,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3364,71,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3365,71,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3370,71,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,508,1384,632,,,,,,,
3375,71,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3381,71,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,,,,,,,
3387,71,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,,,,,,,,,,,265,774,657,,,,,,,
3389,71,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,,,,,,,,,,,390,1225,681,,,,,,,
